x,y,forcing,solution,residual
1.3499030933393643,0,0.44784609555671417,-0.024519632010080766,-2.2238488828207892e-10
1.3744467859455345,0,0.63821160370241248,-0.025000000000000001,-2.8939972640529277e-10
1.3989904785517047,0,0.73122424921350615,-0.024519632010080773,-3.6539171688332317e-10
1.4235341711578751,0,0.73342984137065259,-0.023096988312782167,2.9747360130727429e-10
1.4480778637640452,0,0.70323719745101376,-0.020786740307563636,-7.62416796362686e-11
1.4726215563702154,0,0.71751752204982622,-0.017677669529663712,3.6234604205986898e-10
1.4971652489763858,0,0.8254649969542136,-0.01388925582549006,3.3013980438312274e-10
1.521708941582556,0,1.015195399239289,-0.0095670858091272664,4.3719650122397979e-10
1.5462526341887264,0,1.2128605618256965,-0.0048772580504031944,-2.0446866422219045e-10
1.5707963267948966,0,1.3170338876316394,-5.5934833856406032e-18,3.5217584404279023e-10
1.5953400194010667,0,1.251704931005263,0.0048772580504031883,-8.0185635908947006e-11
1.6198837120072371,0,1.0100277841718586,0.009567085809127256,1.1029399615836155e-11
1.6444274046134073,0,0.66449643214411558,0.013889255825490061,-3.0746072354759235e-11
1.6689710972195777,0,0.33613164680017499,0.017677669529663702,1.3535722542812323e-10
1.6935147898257479,0,0.13687314292272479,0.020786740307563643,1.4013812332791531e-10
1.7180584824319181,0,0.11417675763841892,0.023096988312782167,-4.429431821328933e-11
1.7426021750380885,0,0.22667831102665362,0.024519632010080776,1.8255538747347089e-10
1.7671458676442586,0,0.3643971988124895,0.025000000000000015,-3.541933968342903e-10
1.7916895602504288,0,0.40414933238114009,0.024519632010080783,-4.2693099056023698e-10
1.8162332528565992,0,0.27251588622322431,0.023096988312782181,-3.1116009768794584e-10
1.8407769454627694,0,-0.015480008031166032,0.020786740307563653,-1.1676734579246784e-10
1.8653206380689396,0,-0.36164017363830586,0.017677669529663726,-2.3917146041441129e-11
1.8898643306751099,0,-0.6311966376097301,0.013889255825490074,-1.7536516683236414e-10
1.9144080232812801,0,-0.71738273406682351,0.0095670858091272785,1.669634430712108e-10
1.9389517158874505,0,-0.59197060400078383,0.0048772580504032092,-8.2866713491114297e-11
1.9634954084936207,0,-0.31746858780628379,2.0251884683585095e-17,6.0093985343456779e-11
1.9880391010997909,0,-0.016334656879199966,-0.004877258050403171,9.8740987608536557e-11
2.012582793705961,0,0.18619884907312134,-0.009567085809127197,-3.0213048729521574e-10
2.0371264863121317,0,0.21710769595274854,-0.01388925582549008,1.2136186500200097e-10
2.0616701789183018,0,0.082657224462514389,-0.017677669529663688,1.2565276596987474e-10
2.086213871524472,0,-0.14270589752957397,-0.020786740307563625,-1.3001488774477821e-11
2.1107575641306422,0,-0.35661186243133602,-0.023096988312782157,-5.0913606663982591e-11
2.1353012567368124,0,-0.47599526325752117,-0.024519632010080755,-7.1959216363381984e-11
2.1598449493429825,0,-0.46832852007844489,-0.025000000000000001,-4.4821585332144309e-10
2.1843886419491532,0,-0.35472572811045744,-0.024519632010080752,-1.7552626019323725e-11
2.2089323345553233,0,-0.1884480647573393,-0.023096988312782174,2.200802595719864e-10
2.2334760271614935,0,-0.024127655818988625,-0.020786740307563643,-1.6862117258042986e-10
2.2580197197676637,0,0.10487716547668229,-0.017677669529663719,5.7341867365501287e-11
2.2825634123738339,0,0.19114931120336293,-0.0138892558254901,-2.6902163829944925e-10
2.3071071049800045,0,0.24193241548668221,-0.0095670858091272334,-2.6821833642998172e-10
2.3316507975861747,0,0.26287733437998539,-0.0048772580504031996,-3.0568997333446646e-10
2.3561944901923448,0,0.24895113154124779,-1.1249925269904576e-17,1.5090231841874413e-10
2.380738182798515,0,0.18815695029384968,0.0048772580504031823,1.1902093199900321e-10
2.4052818754046852,0,0.074262966288251492,0.009567085809127204,-2.1407622896596479e-10
2.4298255680108558,0,-0.081526584150648451,0.013889255825490089,-2.5563967609443239e-10
2.454369260617026,0,-0.24928039745494185,0.017677669529663698,-3.3552843836659463e-10
2.4789129532231962,0,-0.39171886153302415,0.020786740307563639,8.2144180346688245e-11
